,TRBV7-2*04,TRBV29_OR9-2*02,TRBV20-1*06,TRBV7-9*02,TRBV24-1*01,TRBV12-4*02,TRBV7-6*02,TRBV20-1*03,TRBV29-1*01,TRBV4-1*02,TRBV19*01,TRBV10-3*01,TRBV6-6*04,TRBV6-8*01,TRBV7-3*02,TRBV12-3*01,TRBV7-9*01,TRBV17*01,TRBV14*01,TRBV20-1*01,TRBV4-3*02,TRBV5-4*01,TRBV5-1*01,TRBV30*05,TRBV25-1*01,TRBV11-2*01,TRBV5-4*03,TRBV5-1*02,TRBV5-5*02,TRBV6-7*01,TRBV7-7*01,TRBV4-3*01,TRBV5-3*02,TRBV20-1*05,TRBV13*01,TRBV2*01,TRBV21_OR9-2*01,TRBV2*02,TRBV30*04,TRBV30*02,TRBV7-3*05,TRBV20_OR9-2*02,TRBV6-2*01,TRBV7-2*03,TRBV6-6*01,TRBV11-3*04,TRBV6-4*02,TRBV10-2*02,TRBV19*02,TRBV7-9*04,TRBV29-1*02,TRBV11-2*02,TRBV18*01,TRBV20_OR9-2*01,TRBV15*01,TRBV11-3*02,TRBV7-9*07,TRBV5-5*03,TRBV10-2*01,TRBV3-1*02,TRBV11-2*03,TRBV9*01,TRBV7-7*02,TRBV12-4*01,TRBV6-1*01,TRBV6-3*01,TRBV4-1*01,TRBV6-5*01,TRBV10-1*01,TRBV6-4*01,TRBV9*03,TRBV7-8*01,TRBV28*01,TRBV7-3*04,TRBV7-9*03,TRBV7-3*03,TRBV24_OR9-2*01,TRBV16*01,TRBV10-1*02,TRBV7-3*01,TRBV7-2*01,TRBV2*03,TRBV17*02,TRBV7-9*06,TRBV15*02,TRBV19*03,TRBV5-3*01,TRBV20-1*02,TRBV5-5*01,TRBV11-1*01,TRBV27*01,TRBV14*02,TRBV20-1*04,TRBV30*01,TRBV6-6*02,TRBV6-6*03,TRBV5-7*01,TRBV7-6*01,TRBV5-6*01*CDR1,TRBV12-5*01,TRBV13*02,TRBV4-3*03,TRBV7-2*02,TRBV23-1*01,TRBV20_OR9-2*03,TRBV4-2*02,TRBV7-4*01,TRBV6-9*01,TRBV29-1*03,TRBV5-4*02,TRBV5-8*02,TRBV7-9*05,TRBV20-1*07,TRBV6-6*05,TRBV11-3*01,TRBV24-1*02,TRBV29_OR9-2*01,TRBV5-8*01,TRBV4-2*01,TRBV4-3*04,TRBV10-3*02,TRBV11-3*03,TRBV7-8*02,TRBV15*03,TRBV9*02,TRBV3-1*01,TRBV5-4*04,TRBV7-1*01
TRBV19*01,0.6031500000000001,0.60329,0.52961,0.44128,0.6713199999999999,0.49890999999999996,0.60321,0.52961,0.60329,0.17913,0.0,0.6713199999999999,0.34704999999999997,0.40971,0.48407,0.49890999999999996,0.44128,0.60321,0.46741,0.52961,0.17903999999999998,0.43248,0.63337,0.53713,0.22455999999999998,0.4869,0.43248,0.63337,0.43248,0.32536,0.60321,0.17903999999999998,0.46628000000000003,0.52961,0.5802,0.43805000000000005,0.61216,0.43805000000000005,0.53713,0.53713,0.48407,0.52959,0.34392999999999996,0.6031500000000001,0.34704999999999997,0.4869,0.19403000000000004,0.6713199999999999,0.0,0.44128,0.60329,0.4869,0.60321,0.52961,0.60314,0.4869,0.44128,0.43248,0.6713199999999999,0.48340000000000005,0.4869,0.51188,0.60321,0.49890999999999996,0.28313999999999995,0.34392999999999996,0.17913,0.32536,0.6713199999999999,0.19403000000000004,0.51188,0.45533999999999997,0.21960999999999997,0.48407,0.44128,0.48407,0.6713199999999999,0.6122000000000001,0.6713199999999999,0.48407,0.6031500000000001,0.43805000000000005,0.60321,0.44128,0.60337,0.0,0.46628000000000003,0.52961,0.43248,0.4869,0.32592,0.46741,0.52961,0.53713,0.34704999999999997,0.34704999999999997,0.43248,0.60321,0.48175,0.49890999999999996,0.5802,0.17903999999999998,0.6031500000000001,0.6122000000000001,0.52959,0.17903999999999998,0.60321,0.32536,0.50711,0.43248,0.50701,0.44128,0.52961,0.34704999999999997,0.4869,0.6713199999999999,0.60329,0.50701,0.17903999999999998,0.17903999999999998,0.6713199999999999,0.4869,0.45533999999999997,0.60337,0.5113099999999999,0.48340000000000005,0.43248,0.60321
TRBV10-3*01,0.67093,0.67092,0.61019,0.6586799999999999,0.0,0.6752400000000001,0.67092,0.61019,0.67092,0.69015,0.6713199999999999,0.0,0.71977,0.70676,0.6573100000000001,0.6752400000000001,0.6586799999999999,0.67092,0.62193,0.61019,0.6900200000000001,0.6789000000000001,0.57262,0.6533599999999999,0.71747,0.6886300000000001,0.6789000000000001,0.57262,0.6789000000000001,0.6648499999999999,0.67092,0.6900200000000001,0.68302,0.61019,0.66971,0.65116,0.68015,0.65116,0.6533599999999999,0.6533599999999999,0.6573100000000001,0.6098,0.6697,0.67093,0.71977,0.6886300000000001,0.6988300000000001,0.0,0.6713199999999999,0.6586799999999999,0.67092,0.6886300000000001,0.67092,0.61019,0.6708799999999999,0.6886300000000001,0.6586799999999999,0.6789000000000001,0.0,0.51037,0.6886300000000001,0.65557,0.67092,0.6752400000000001,0.68997,0.6697,0.69015,0.6648499999999999,0.0,0.6988300000000001,0.65557,0.66526,0.65179,0.6573100000000001,0.6586799999999999,0.6573100000000001,0.0,0.68011,0.0,0.6573100000000001,0.67093,0.65116,0.67092,0.6586799999999999,0.6708799999999999,0.6713199999999999,0.68302,0.61019,0.6789000000000001,0.6886300000000001,0.69106,0.62193,0.61019,0.6533599999999999,0.71977,0.71977,0.67881,0.67092,0.63007,0.6752400000000001,0.66971,0.6900200000000001,0.67093,0.68011,0.6098,0.6900200000000001,0.67092,0.6648499999999999,0.68285,0.6789000000000001,0.68286,0.6586799999999999,0.61019,0.71977,0.6886300000000001,0.0,0.67092,0.68286,0.6900200000000001,0.6900200000000001,0.0,0.6886300000000001,0.66526,0.6708799999999999,0.67405,0.51037,0.6789000000000001,0.67092
TRBV6-6*04,0.44038,0.44047000000000003,0.72418,0.41169999999999995,0.71977,0.43213,0.44044000000000005,0.72418,0.44047000000000003,0.21096000000000004,0.34704999999999997,0.71977,0.0,0.22626000000000002,0.40381999999999996,0.43213,0.41169999999999995,0.44044000000000005,0.39383,0.72418,0.21097999999999995,0.51274,0.47787999999999997,0.70476,0.11687999999999998,0.40401,0.51274,0.47787999999999997,0.51274,0.11570000000000003,0.44044000000000005,0.21097999999999995,0.45462,0.72418,0.48541,0.43818999999999997,0.47675999999999996,0.43818999999999997,0.70476,0.70476,0.40381999999999996,0.72403,0.14756999999999998,0.44038,0.0,0.40401,0.121,0.71977,0.34704999999999997,0.41169999999999995,0.44047000000000003,0.40401,0.44044000000000005,0.72418,0.44025000000000003,0.40401,0.41169999999999995,0.51274,0.71977,0.56413,0.40401,0.44458,0.44044000000000005,0.43213,0.26317999999999997,0.14756999999999998,0.21096000000000004,0.11570000000000003,0.71977,0.121,0.44458,0.40408,0.17332999999999998,0.40381999999999996,0.41169999999999995,0.40381999999999996,0.71977,0.47685,0.71977,0.40381999999999996,0.44038,0.43818999999999997,0.44044000000000005,0.41169999999999995,0.44049000000000005,0.34704999999999997,0.45462,0.72418,0.51274,0.40401,0.13605999999999996,0.39383,0.72418,0.70476,0.0,0.0,0.51283,0.44044000000000005,0.45675,0.43213,0.48541,0.21097999999999995,0.44038,0.47685,0.72403,0.21097999999999995,0.44044000000000005,0.11570000000000003,0.5224,0.51274,0.52235,0.41169999999999995,0.72418,0.0,0.40401,0.71977,0.44047000000000003,0.52235,0.21097999999999995,0.21097999999999995,0.71977,0.40401,0.40408,0.44049000000000005,0.48324,0.56413,0.51274,0.44044000000000005
TRBV6-8*01,0.55202,0.5521199999999999,0.67415,0.47795,0.70676,0.50946,0.55208,0.67415,0.5521199999999999,0.27127,0.40971,0.70676,0.22626000000000002,0.0,0.45816,0.50946,0.47795,0.55208,0.45279,0.67415,0.27135,0.51989,0.6184799999999999,0.62271,0.31931,0.45448999999999995,0.51989,0.6184799999999999,0.51989,0.125,0.55208,0.27135,0.5609,0.67415,0.5979099999999999,0.49456,0.59999,0.49456,0.62271,0.62271,0.45816,0.67403,0.21042000000000005,0.55202,0.22626000000000002,0.45448999999999995,0.19491999999999998,0.70676,0.40971,0.47795,0.5521199999999999,0.45448999999999995,0.55208,0.67415,0.5519700000000001,0.45448999999999995,0.47795,0.51989,0.70676,0.5629299999999999,0.45448999999999995,0.57219,0.55208,0.50946,0.23312,0.21042000000000005,0.27127,0.125,0.70676,0.19491999999999998,0.57219,0.44976000000000005,0.25385,0.45816,0.47795,0.45816,0.70676,0.60006,0.70676,0.45816,0.55202,0.49456,0.55208,0.47795,0.55218,0.40971,0.5609,0.67415,0.51989,0.45448999999999995,0.22746,0.45279,0.67415,0.62271,0.22626000000000002,0.22626000000000002,0.51993,0.55208,0.49341,0.50946,0.5979099999999999,0.27135,0.55202,0.60006,0.67403,0.27135,0.55208,0.125,0.5769599999999999,0.51989,0.57687,0.47795,0.67415,0.22626000000000002,0.45448999999999995,0.70676,0.5521199999999999,0.57687,0.27135,0.27135,0.70676,0.45448999999999995,0.44976000000000005,0.55218,0.61565,0.5629299999999999,0.51989,0.55208
TRBV7-3*02,0.26288999999999996,0.26305,0.57536,0.14042,0.6573100000000001,0.25751,0.26307,0.57536,0.26305,0.38575000000000004,0.48407,0.6573100000000001,0.40381999999999996,0.45816,0.0,0.25751,0.14042,0.26307,0.24933000000000005,0.57536,0.38578999999999997,0.4606,0.41281999999999996,0.69764,0.41478000000000004,0.10489000000000004,0.4606,0.41281999999999996,0.4606,0.38078999999999996,0.26307,0.38578999999999997,0.46479000000000004,0.57536,0.34251,0.31650999999999996,0.52797,0.31650999999999996,0.69764,0.69764,0.0,0.5753900000000001,0.38927,0.26288999999999996,0.40381999999999996,0.10489000000000004,0.37292000000000003,0.6573100000000001,0.48407,0.14042,0.26305,0.10489000000000004,0.26307,0.57536,0.26309000000000005,0.10489000000000004,0.14042,0.4606,0.6573100000000001,0.48412,0.10489000000000004,0.44628,0.26307,0.25751,0.46047000000000005,0.38927,0.38575000000000004,0.38078999999999996,0.6573100000000001,0.37292000000000003,0.44628,0.08338000000000001,0.36404000000000003,0.0,0.14042,0.0,0.6573100000000001,0.52807,0.6573100000000001,0.0,0.26288999999999996,0.31650999999999996,0.26307,0.14042,0.26303,0.48407,0.46479000000000004,0.57536,0.4606,0.10489000000000004,0.42294,0.24933000000000005,0.57536,0.69764,0.40381999999999996,0.40381999999999996,0.4607,0.26307,0.41325999999999996,0.25751,0.34251,0.38578999999999997,0.26288999999999996,0.52807,0.5753900000000001,0.38578999999999997,0.26307,0.38078999999999996,0.49248000000000003,0.4606,0.49238000000000004,0.14042,0.57536,0.40381999999999996,0.10489000000000004,0.6573100000000001,0.26305,0.49238000000000004,0.38578999999999997,0.38578999999999997,0.6573100000000001,0.10489000000000004,0.08338000000000001,0.26303,0.44831,0.48412,0.4606,0.26307
TRBV12-3*01,0.12919999999999998,0.12946000000000002,0.59473,0.38347,0.6752400000000001,0.0,0.12944,0.59473,0.12946000000000002,0.40686999999999995,0.49890999999999996,0.6752400000000001,0.43213,0.50946,0.25751,0.0,0.38347,0.12944,0.3581,0.59473,0.40681999999999996,0.35187999999999997,0.37417999999999996,0.66435,0.41724000000000006,0.24041999999999997,0.35187999999999997,0.37417999999999996,0.35187999999999997,0.43950999999999996,0.12944,0.40681999999999996,0.34853,0.59473,0.20770999999999995,0.23268,0.44043,0.23268,0.66435,0.66435,0.25751,0.59476,0.44881000000000004,0.12919999999999998,0.43213,0.24041999999999997,0.44082,0.6752400000000001,0.49890999999999996,0.38347,0.12946000000000002,0.24041999999999997,0.12944,0.59473,0.12951999999999997,0.24041999999999997,0.38347,0.35187999999999997,0.6752400000000001,0.56355,0.24041999999999997,0.30684,0.12944,0.0,0.51902,0.44881000000000004,0.40686999999999995,0.43950999999999996,0.6752400000000001,0.44082,0.30684,0.19808000000000003,0.38676999999999995,0.25751,0.38347,0.25751,0.6752400000000001,0.44048,0.6752400000000001,0.25751,0.12919999999999998,0.23268,0.12944,0.38347,0.12953000000000003,0.49890999999999996,0.34853,0.59473,0.35187999999999997,0.24041999999999997,0.43282,0.3581,0.59473,0.66435,0.43213,0.43213,0.35173,0.12944,0.28254999999999997,0.0,0.20770999999999995,0.40681999999999996,0.12919999999999998,0.44048,0.59476,0.40681999999999996,0.12944,0.43950999999999996,0.28532,0.35187999999999997,0.28533,0.38347,0.59473,0.43213,0.24041999999999997,0.6752400000000001,0.12946000000000002,0.28533,0.40681999999999996,0.40681999999999996,0.6752400000000001,0.24041999999999997,0.19808000000000003,0.12953000000000003,0.30818,0.56355,0.35187999999999997,0.12944
TRBV7-9*01,0.39481999999999995,0.39491,0.5206299999999999,0.0,0.6586799999999999,0.38347,0.39493,0.5206299999999999,0.39491,0.40342,0.44128,0.6586799999999999,0.41169999999999995,0.47795,0.14042,0.38347,0.0,0.39493,0.33735000000000004,0.5206299999999999,0.40346000000000004,0.5050600000000001,0.49422,0.58433,0.44240999999999997,0.18999,0.5050600000000001,0.49422,0.5050600000000001,0.40359999999999996,0.39493,0.40346000000000004,0.5301400000000001,0.5206299999999999,0.45943999999999996,0.4265,0.63202,0.4265,0.58433,0.58433,0.14042,0.5206500000000001,0.43394,0.39481999999999995,0.41169999999999995,0.18999,0.37334999999999996,0.6586799999999999,0.44128,0.0,0.39491,0.18999,0.39493,0.5206299999999999,0.39493,0.18999,0.0,0.5050600000000001,0.6586799999999999,0.45247000000000004,0.18999,0.5595300000000001,0.39493,0.38347,0.39535,0.43394,0.40342,0.40359999999999996,0.6586799999999999,0.37334999999999996,0.5595300000000001,0.21689000000000003,0.43409,0.14042,0.0,0.14042,0.6586799999999999,0.63208,0.6586799999999999,0.14042,0.39481999999999995,0.4265,0.39493,0.0,0.39492000000000005,0.44128,0.5301400000000001,0.5206299999999999,0.5050600000000001,0.18999,0.46914,0.33735000000000004,0.5206299999999999,0.58433,0.41169999999999995,0.41169999999999995,0.50512,0.39493,0.5021100000000001,0.38347,0.45943999999999996,0.40346000000000004,0.39481999999999995,0.63208,0.5206500000000001,0.40346000000000004,0.39493,0.40359999999999996,0.53479,0.5050600000000001,0.53485,0.0,0.5206299999999999,0.41169999999999995,0.18999,0.6586799999999999,0.39491,0.53485,0.40346000000000004,0.40346000000000004,0.6586799999999999,0.18999,0.21689000000000003,0.39492000000000005,0.56236,0.45247000000000004,0.5050600000000001,0.39493
TRBV17*01,0.0,0.0,0.72612,0.39493,0.67092,0.12944,0.0,0.72612,0.0,0.47536,0.60321,0.67092,0.44044000000000005,0.55208,0.26307,0.12944,0.39493,0.0,0.37500999999999995,0.72612,0.47531,0.38451,0.33133,0.74251,0.44999,0.33543999999999996,0.38451,0.33133,0.38451,0.48807,0.0,0.47531,0.42747999999999997,0.72612,0.18537000000000003,0.33892,0.41518,0.33892,0.74251,0.74251,0.26307,0.7261,0.46486000000000005,0.0,0.44044000000000005,0.33543999999999996,0.49653,0.67092,0.60321,0.39493,0.0,0.33543999999999996,0.0,0.72612,0.0,0.33543999999999996,0.39493,0.38451,0.67092,0.60444,0.33543999999999996,0.40195000000000003,0.0,0.12944,0.5742700000000001,0.46486000000000005,0.47536,0.48807,0.67092,0.49653,0.40195000000000003,0.31166000000000005,0.4729,0.26307,0.39493,0.26307,0.67092,0.41517000000000004,0.67092,0.26307,0.0,0.33892,0.0,0.39493,0.0,0.60321,0.42747999999999997,0.72612,0.38451,0.33543999999999996,0.42513,0.37500999999999995,0.72612,0.74251,0.44044000000000005,0.44044000000000005,0.38441000000000003,0.0,0.27198,0.12944,0.18537000000000003,0.47531,0.0,0.41517000000000004,0.7261,0.47531,0.0,0.48807,0.35936999999999997,0.38451,0.35945000000000005,0.39493,0.72612,0.44044000000000005,0.33543999999999996,0.67092,0.0,0.35945000000000005,0.47531,0.47531,0.67092,0.33543999999999996,0.31166000000000005,0.0,0.40497000000000005,0.60444,0.38451,0.0
TRBV14*01,0.37509000000000003,0.37507999999999997,0.56391,0.33735000000000004,0.62193,0.3581,0.37500999999999995,0.56391,0.37507999999999997,0.37266,0.46741,0.62193,0.39383,0.45279,0.24933000000000005,0.3581,0.33735000000000004,0.37500999999999995,0.0,0.56391,0.37277000000000005,0.50281,0.5352600000000001,0.64117,0.44857,0.24658000000000002,0.50281,0.5352600000000001,0.50281,0.37461,0.37500999999999995,0.37277000000000005,0.39609000000000005,0.56391,0.43306,0.38271999999999995,0.41927000000000003,0.38271999999999995,0.64117,0.64117,0.24933000000000005,0.56395,0.35065,0.37509000000000003,0.39383,0.24658000000000002,0.32084999999999997,0.62193,0.46741,0.33735000000000004,0.37507999999999997,0.24658000000000002,0.37500999999999995,0.56391,0.375,0.24658000000000002,0.33735000000000004,0.50281,0.62193,0.5337700000000001,0.24658000000000002,0.46714999999999995,0.37500999999999995,0.3581,0.39702000000000004,0.35065,0.37266,0.37461,0.62193,0.32084999999999997,0.46714999999999995,0.21255999999999997,0.39612,0.24933000000000005,0.33735000000000004,0.24933000000000005,0.62193,0.41925,0.62193,0.24933000000000005,0.37509000000000003,0.38271999999999995,0.37500999999999995,0.33735000000000004,0.37507,0.46741,0.39609000000000005,0.56391,0.50281,0.24658000000000002,0.4206,0.0,0.56391,0.64117,0.39383,0.39383,0.5028900000000001,0.37500999999999995,0.44227000000000005,0.3581,0.43306,0.37277000000000005,0.37509000000000003,0.41925,0.56395,0.37277000000000005,0.37500999999999995,0.37461,0.4599,0.50281,0.45992,0.33735000000000004,0.56391,0.39383,0.24658000000000002,0.62193,0.37507999999999997,0.45992,0.37277000000000005,0.37277000000000005,0.62193,0.24658000000000002,0.21255999999999997,0.37507,0.50756,0.5337700000000001,0.50281,0.37500999999999995
TRBV20-1*01,0.72618,0.72627,0.0,0.5206299999999999,0.61019,0.59473,0.72612,0.0,0.72627,0.56084,0.52961,0.61019,0.72418,0.67415,0.57536,0.59473,0.5206299999999999,0.72612,0.56391,0.0,0.5608,0.61191,0.69452,0.54085,0.70696,0.56794,0.61191,0.69452,0.61191,0.57073,0.72612,0.5608,0.69519,0.0,0.62964,0.6639999999999999,0.6928300000000001,0.6639999999999999,0.54085,0.54085,0.57536,0.0,0.57377,0.72618,0.72418,0.56794,0.5575600000000001,0.61019,0.52961,0.5206299999999999,0.72627,0.56794,0.72612,0.0,0.72601,0.56794,0.5206299999999999,0.61191,0.61019,0.5603899999999999,0.56794,0.6208400000000001,0.72612,0.59473,0.51353,0.57377,0.56084,0.57073,0.61019,0.5575600000000001,0.6208400000000001,0.5665899999999999,0.57648,0.57536,0.5206299999999999,0.57536,0.61019,0.69279,0.61019,0.57536,0.72618,0.6639999999999999,0.72612,0.5206299999999999,0.7262299999999999,0.52961,0.69519,0.0,0.61191,0.56794,0.61487,0.56391,0.0,0.54085,0.72418,0.72418,0.6119600000000001,0.72612,0.60355,0.59473,0.62964,0.5608,0.72618,0.69279,0.0,0.5608,0.72612,0.57073,0.60983,0.61191,0.6097699999999999,0.5206299999999999,0.0,0.72418,0.56794,0.61019,0.72627,0.6097699999999999,0.5608,0.5608,0.61019,0.56794,0.5665899999999999,0.7262299999999999,0.62027,0.5603899999999999,0.61191,0.72612
TRBV4-3*02,0.47523000000000004,0.47538,0.5608,0.40346000000000004,0.6900200000000001,0.40681999999999996,0.47531,0.5608,0.47538,0.0,0.17903999999999998,0.6900200000000001,0.21097999999999995,0.27135,0.38578999999999997,0.40681999999999996,0.40346000000000004,0.47531,0.37277000000000005,0.5608,0.0,0.44150999999999996,0.5412600000000001,0.63125,0.14664,0.38734,0.44150999999999996,0.5412600000000001,0.44150999999999996,0.16737000000000002,0.47531,0.0,0.44838,0.5608,0.51378,0.39332,0.51908,0.39332,0.63125,0.63125,0.38578999999999997,0.56082,0.23006000000000004,0.47523000000000004,0.21097999999999995,0.38734,0.07028000000000001,0.6900200000000001,0.17903999999999998,0.40346000000000004,0.47538,0.38734,0.47531,0.5608,0.47523000000000004,0.38734,0.40346000000000004,0.44150999999999996,0.6900200000000001,0.5212399999999999,0.38734,0.45955999999999997,0.47531,0.40681999999999996,0.17095000000000005,0.23006000000000004,0.0,0.16737000000000002,0.6900200000000001,0.07028000000000001,0.45955999999999997,0.3819,0.053100000000000036,0.38578999999999997,0.40346000000000004,0.38578999999999997,0.6900200000000001,0.51915,0.6900200000000001,0.38578999999999997,0.47523000000000004,0.39332,0.47531,0.40346000000000004,0.47546,0.17903999999999998,0.44838,0.5608,0.44150999999999996,0.38734,0.23714999999999997,0.37277000000000005,0.5608,0.63125,0.21097999999999995,0.21097999999999995,0.44160999999999995,0.47531,0.43644000000000005,0.40681999999999996,0.51378,0.0,0.47523000000000004,0.51915,0.56082,0.0,0.47531,0.16737000000000002,0.47448999999999997,0.44150999999999996,0.47441,0.40346000000000004,0.5608,0.21097999999999995,0.38734,0.6900200000000001,0.47538,0.47441,0.0,0.0,0.6900200000000001,0.38734,0.3819,0.47546,0.51674,0.5212399999999999,0.44150999999999996,0.47531
TRBV5-4*01,0.38473,0.38465000000000005,0.61191,0.5050600000000001,0.6789000000000001,0.35187999999999997,0.38451,0.61191,0.38465000000000005,0.44145,0.43248,0.6789000000000001,0.51274,0.51989,0.4606,0.35187999999999997,0.5050600000000001,0.38451,0.50281,0.61191,0.44150999999999996,0.0,0.38648000000000005,0.58517,0.50144,0.43783000000000005,0.0,0.38648000000000005,0.0,0.45143,0.38451,0.44150999999999996,0.39810999999999996,0.61191,0.21543,0.33545,0.38763000000000003,0.33545,0.58517,0.58517,0.4606,0.61192,0.48404,0.38473,0.51274,0.43783000000000005,0.44992,0.6789000000000001,0.43248,0.5050600000000001,0.38465000000000005,0.43783000000000005,0.38451,0.61191,0.38448000000000004,0.43783000000000005,0.5050600000000001,0.0,0.6789000000000001,0.4959,0.43783000000000005,0.28491999999999995,0.38451,0.35187999999999997,0.48688,0.48404,0.44145,0.45143,0.6789000000000001,0.44992,0.28491999999999995,0.43001,0.43196,0.4606,0.5050600000000001,0.4606,0.6789000000000001,0.38768,0.6789000000000001,0.4606,0.38473,0.33545,0.38451,0.5050600000000001,0.38475000000000004,0.43248,0.39810999999999996,0.61191,0.0,0.43783000000000005,0.53071,0.50281,0.61191,0.58517,0.51274,0.51274,0.0,0.38451,0.21174000000000004,0.35187999999999997,0.21543,0.44150999999999996,0.38473,0.38768,0.61192,0.44150999999999996,0.38451,0.45143,0.18447999999999998,0.0,0.18462,0.5050600000000001,0.61191,0.51274,0.43783000000000005,0.6789000000000001,0.38465000000000005,0.18462,0.44150999999999996,0.44150999999999996,0.6789000000000001,0.43783000000000005,0.43001,0.38475000000000004,0.22352000000000005,0.4959,0.0,0.38451
TRBV5-1*01,0.33136,0.33150999999999997,0.69452,0.49422,0.57262,0.37417999999999996,0.33133,0.69452,0.33150999999999997,0.5412699999999999,0.63337,0.57262,0.47787999999999997,0.6184799999999999,0.41281999999999996,0.37417999999999996,0.49422,0.33133,0.5352600000000001,0.69452,0.5412600000000001,0.38648000000000005,0.0,0.79042,0.45518000000000003,0.48201000000000005,0.38648000000000005,0.0,0.38648000000000005,0.56402,0.33133,0.5412600000000001,0.51726,0.69452,0.23195,0.46373,0.38263,0.46373,0.79042,0.79042,0.41281999999999996,0.69452,0.57674,0.33136,0.47787999999999997,0.48201000000000005,0.58028,0.57262,0.63337,0.49422,0.33150999999999997,0.48201000000000005,0.33133,0.69452,0.33121,0.48201000000000005,0.49422,0.38648000000000005,0.57262,0.6570400000000001,0.48201000000000005,0.46817,0.33133,0.37417999999999996,0.65594,0.57674,0.5412699999999999,0.56402,0.57262,0.58028,0.46817,0.46879000000000004,0.51883,0.41281999999999996,0.49422,0.41281999999999996,0.57262,0.38268,0.57262,0.41281999999999996,0.33136,0.46373,0.33133,0.49422,0.33145,0.63337,0.51726,0.69452,0.38648000000000005,0.48201000000000005,0.5216700000000001,0.5352600000000001,0.69452,0.79042,0.47787999999999997,0.47787999999999997,0.38653000000000004,0.33133,0.39100999999999997,0.37417999999999996,0.23195,0.5412600000000001,0.33136,0.38268,0.69452,0.5412600000000001,0.33133,0.56402,0.35975,0.38648000000000005,0.35963999999999996,0.49422,0.69452,0.47787999999999997,0.48201000000000005,0.57262,0.33150999999999997,0.35963999999999996,0.5412600000000001,0.5412600000000001,0.57262,0.48201000000000005,0.46879000000000004,0.33145,0.41690000000000005,0.6570400000000001,0.38648000000000005,0.33133
TRBV30*05,0.7425999999999999,0.74263,0.54085,0.58433,0.6533599999999999,0.66435,0.74251,0.54085,0.74263,0.6312,0.53713,0.6533599999999999,0.70476,0.62271,0.69764,0.66435,0.58433,0.74251,0.64117,0.54085,0.63125,0.58517,0.79042,0.0,0.73596,0.6541399999999999,0.58517,0.79042,0.58517,0.63047,0.74251,0.63125,0.5815600000000001,0.54085,0.71442,0.62866,0.7559400000000001,0.62866,0.0,0.0,0.69764,0.54076,0.65385,0.7425999999999999,0.70476,0.6541399999999999,0.61744,0.6533599999999999,0.53713,0.58433,0.74263,0.6541399999999999,0.74251,0.54085,0.74254,0.6541399999999999,0.58433,0.58517,0.6533599999999999,0.61362,0.6541399999999999,0.6386700000000001,0.74251,0.66435,0.5601400000000001,0.65385,0.6312,0.63047,0.6533599999999999,0.61744,0.6386700000000001,0.62715,0.63522,0.69764,0.58433,0.69764,0.6533599999999999,0.75587,0.6533599999999999,0.69764,0.7425999999999999,0.62866,0.74251,0.58433,0.74259,0.53713,0.5815600000000001,0.54085,0.58517,0.6541399999999999,0.71692,0.64117,0.54085,0.0,0.70476,0.70476,0.58512,0.74251,0.63295,0.66435,0.71442,0.63125,0.7425999999999999,0.75587,0.54076,0.63125,0.74251,0.63047,0.65603,0.58517,0.6559699999999999,0.58433,0.54085,0.70476,0.6541399999999999,0.6533599999999999,0.74263,0.6559699999999999,0.63125,0.63125,0.6533599999999999,0.6541399999999999,0.62715,0.74259,0.63916,0.61362,0.58517,0.74251
TRBV25-1*01,0.44992,0.45004999999999995,0.70696,0.44240999999999997,0.71747,0.41724000000000006,0.44999,0.70696,0.45004999999999995,0.14666,0.22455999999999998,0.71747,0.11687999999999998,0.31931,0.41478000000000004,0.41724000000000006,0.44240999999999997,0.44999,0.44857,0.70696,0.14664,0.50144,0.45518000000000003,0.73596,0.0,0.43584,0.50144,0.45518000000000003,0.50144,0.22197,0.44999,0.14664,0.41864999999999997,0.70696,0.45921,0.38248000000000004,0.46089,0.38248000000000004,0.73596,0.73596,0.41478000000000004,0.70709,0.23312999999999995,0.44992,0.11687999999999998,0.43584,0.11821999999999999,0.71747,0.22455999999999998,0.44240999999999997,0.45004999999999995,0.43584,0.44999,0.70696,0.44979,0.43584,0.44240999999999997,0.50144,0.71747,0.55219,0.43584,0.41701999999999995,0.44999,0.41724000000000006,0.31611,0.23312999999999995,0.14666,0.22197,0.71747,0.11821999999999999,0.41701999999999995,0.41412000000000004,0.13127,0.41478000000000004,0.44240999999999997,0.41478000000000004,0.71747,0.46096000000000004,0.71747,0.41478000000000004,0.44992,0.38248000000000004,0.44999,0.44240999999999997,0.45008000000000004,0.22455999999999998,0.41864999999999997,0.70696,0.50144,0.43584,0.25949,0.44857,0.70696,0.73596,0.11687999999999998,0.11687999999999998,0.50153,0.44999,0.44706999999999997,0.41724000000000006,0.45921,0.14664,0.44992,0.46096000000000004,0.70709,0.14664,0.44999,0.22197,0.50671,0.50144,0.50666,0.44240999999999997,0.70696,0.11687999999999998,0.43584,0.71747,0.45004999999999995,0.50666,0.14664,0.14664,0.71747,0.43584,0.41412000000000004,0.45008000000000004,0.45104,0.55219,0.50144,0.44999
